2005-07-29,ligue-1,1,Paris Saint-Germain,FC Metz,4,1
2005-07-29,ligue-2,1,Amiens SC,Grenoble Foot 38,3,0
2005-07-29,ligue-2,1,Stade Brestois 29,FC Gueugnon,0,0
2005-07-29,ligue-2,1,LB Châteauroux,SC Bastia,1,1
2005-07-29,ligue-2,1,Clermont Foot 63,FC Sète,0,0
2005-07-29,ligue-2,1,US Créteil-Lusitanos,SM Caen,3,2
2005-07-29,ligue-2,1,Stade Lavallois,FC Istres,0,1
2005-07-29,ligue-2,1,Montpellier HSC,Havre AC,2,1
2005-07-29,ligue-2,1,Stade de Reims,FC Lorient,1,2
2005-07-29,ligue-2,1,Valenciennes FC,Dijon FCO,2,1
2005-07-30,ligue-1,1,Olympique Marseille,Girondins Bordeaux,0,2
2005-07-30,ligue-1,1,Lille OSC,Stade Rennais,1,0
2005-07-30,ligue-1,1,AS Nancy Lorraine,AS Monaco,0,1
2005-07-30,ligue-1,1,OGC Nice,ESTAC Troyes,1,1
2005-07-30,ligue-1,1,AS Saint-Étienne,AC Ajaccio,0,0
2005-07-30,ligue-1,1,FC Sochaux,Toulouse FC,0,1
2005-07-30,ligue-1,1,RC Strasbourg,AJ Auxerre,0,0
2005-07-30,ligue-1,1,FC Nantes,RC Lens,2,0
2005-07-31,ligue-1,1,Le Mans FC,Olympique Lyonnais,1,2
2005-08-01,ligue-2,1,EA Guingamp,CS Sedan,1,1
2005-08-03,ligue-2,2,FC Lorient,Stade Lavallois,2,1
2005-08-05,ligue-2,2,SC Bastia,US Créteil-Lusitanos,1,1
2005-08-05,ligue-2,2,Grenoble Foot 38,Stade de Reims,1,0
2005-08-05,ligue-2,2,FC Gueugnon,Valenciennes FC,2,0
2005-08-05,ligue-2,2,Havre AC,LB Châteauroux,0,3
2005-08-05,ligue-2,2,Montpellier HSC,Stade Brestois 29,1,1
2005-08-05,ligue-2,2,CS Sedan,FC Sète,2,1
2005-08-05,ligue-2,2,FC Istres,EA Guingamp,0,0
2005-08-05,national,1,Angers SCO,US Boulogne,3,1
2005-08-05,national,1,Nîmes Olympique,Tours FC,0,1
2005-08-05,national,1,AS Cannes,Entente SSG,1,2
2005-08-05,national,1,SC Toulon,Gazélec FC Ajaccio,1,0
2005-08-05,national,1,Vannes OC,Louhans-Cuiseaux,1,3
2005-08-05,national,1,Pau FC,Chamois Niortais,0,0
2005-08-05,national,1,SO Romorantin,US Raon l'Etape,1,2
2005-08-05,national,1,Aviron Bayonnais,AS Cherbourg,1,0
2005-08-05,national,1,SO Châtellerault,FC Libourne-Saint-Seurin,1,1
2005-08-06,ligue-1,2,RC Lens,Olympique Marseille,2,0
2005-08-06,ligue-1,2,AC Ajaccio,Lille OSC,3,3
2005-08-06,ligue-1,2,Girondins Bordeaux,AS Nancy Lorraine,1,0
2005-08-06,ligue-1,2,FC Metz,Le Mans FC,0,0
2005-08-06,ligue-1,2,AS Monaco,AJ Auxerre,0,2
2005-08-06,ligue-1,2,FC Sochaux,Paris Saint-Germain,0,1
2005-08-06,ligue-1,2,Toulouse FC,OGC Nice,0,2
2005-08-06,ligue-1,2,ESTAC Troyes,AS Saint-Étienne,0,0
2005-08-07,ligue-1,2,Stade Rennais,FC Nantes,0,3
2005-08-07,ligue-1,2,Olympique Lyonnais,RC Strasbourg,1,0
2005-08-08,ligue-2,2,Dijon FCO,Clermont Foot 63,1,1
2005-08-10,national,2,Gazélec FC Ajaccio,Angers SCO,0,2
2005-08-11,national,2,Chamois Niortais,SO Romorantin,2,0
2005-08-11,national,2,Tours FC,SC Toulon,1,0
2005-08-11,national,2,US Boulogne,Pau FC,2,2
2005-08-11,national,2,Louhans-Cuiseaux,Nîmes Olympique,0,2
2005-08-11,national,2,AS Cherbourg,Évian Thonon Gaillard,0,0
2005-08-11,national,2,US Raon l'Etape,SO Châtellerault,2,0
2005-08-11,national,2,Entente SSG,Vannes OC,3,1
2005-08-11,national,2,FC Libourne-Saint-Seurin,AS Moulins,2,0
2005-08-11,national,2,Aviron Bayonnais,AS Cannes,0,1
2005-08-12,ligue-2,3,Stade Brestois 29,Havre AC,2,2
2005-08-12,ligue-2,3,LB Châteauroux,Montpellier HSC,2,1
2005-08-12,ligue-2,3,Clermont Foot 63,CS Sedan,1,0
2005-08-12,ligue-2,3,US Créteil-Lusitanos,FC Gueugnon,4,0
2005-08-12,ligue-2,3,EA Guingamp,FC Lorient,1,1
2005-08-12,ligue-2,3,Stade Lavallois,Dijon FCO,0,1
2005-08-12,ligue-2,3,Stade de Reims,SM Caen,2,0
2005-08-12,ligue-2,3,FC Sète,FC Istres,1,2
2005-08-12,ligue-2,3,Valenciennes FC,Grenoble Foot 38,2,0
2005-08-12,ligue-2,3,Amiens SC,SC Bastia,1,2
2005-08-13,ligue-1,3,Paris Saint-Germain,Toulouse FC,2,0
2005-08-13,ligue-1,3,AJ Auxerre,Girondins Bordeaux,1,0
2005-08-13,ligue-1,3,Le Mans FC,Stade Rennais,4,0
2005-08-13,ligue-1,3,Lille OSC,ESTAC Troyes,1,2
2005-08-13,ligue-1,3,AS Nancy Lorraine,RC Lens,1,2
2005-08-13,ligue-1,3,FC Nantes,AC Ajaccio,0,2
2005-08-13,ligue-1,3,OGC Nice,FC Sochaux,1,2
2005-08-13,ligue-1,3,AS Saint-Étienne,FC Metz,2,0
2005-08-14,ligue-1,3,RC Strasbourg,AS Monaco,1,2
2005-08-14,ligue-1,3,Olympique Marseille,Olympique Lyonnais,1,1
2005-08-15,ligue-2,4,LB Châteauroux,Stade de Reims,1,0
2005-08-15,national,3,Angers SCO,Tours FC,0,0
2005-08-15,national,3,Nîmes Olympique,Entente SSG,1,0
2005-08-15,national,3,AS Cannes,AS Cherbourg,1,0
2005-08-15,national,3,SC Toulon,Louhans-Cuiseaux,2,1
2005-08-15,national,3,Vannes OC,Aviron Bayonnais,0,0
2005-08-15,national,3,Pau FC,Gazélec FC Ajaccio,2,0
2005-08-15,national,3,SO Romorantin,US Boulogne,1,0
2005-08-15,national,3,SO Châtellerault,Chamois Niortais,0,1
2005-08-15,national,3,AS Moulins,US Raon l'Etape,1,1
