2024-08-16,ligue-1,1,Havre AC,Paris Saint-Germain,1,4
2024-08-16,ligue-2,1,AC Ajaccio,Rodez AF,1,0
2024-08-16,ligue-2,1,Clermont Foot 63,Pau FC,2,2
2024-08-16,ligue-2,1,EA Guingamp,ESTAC Troyes,4,0
2024-08-16,ligue-2,1,Grenoble Foot 38,Stade Lavallois,2,1
2024-08-16,ligue-2,1,Amiens SC,Red Star FC,3,0
2024-08-16,ligue-2,1,USL Dunkerque,FC Annecy,0,2
2024-08-16,national,1,Nîmes Olympique,US Orléans,1,2
2024-08-16,national,1,Valenciennes FC,SC Aubagne Air Bel,1,0
2024-08-16,national,1,FC Rouen 1899,AS Nancy Lorraine,2,2
2024-08-16,national,1,US Concarneau,Paris 13 Atletico,2,0
2024-08-16,national,1,FC Sochaux,US Quevilly-Rouen,2,0
2024-08-16,national,1,Dijon FCO,FC Bourg-Péronnas,0,1
2024-08-16,national,1,LB Châteauroux,US Boulogne,0,1
2024-08-17,ligue-1,1,Stade Brestois 29,Olympique Marseille,1,5
2024-08-17,ligue-1,1,Stade de Reims,Lille OSC,0,2
2024-08-17,ligue-1,1,AS Monaco,AS Saint-Étienne,1,0
2024-08-17,ligue-2,1,SM Caen,Paris FC,0,2
2024-08-18,ligue-1,1,AJ Auxerre,OGC Nice,2,1
2024-08-18,ligue-1,1,Montpellier HSC,RC Strasbourg,1,1
2024-08-18,ligue-1,1,Toulouse FC,FC Nantes,0,0
2024-08-18,ligue-1,1,Angers SCO,RC Lens,0,1
2024-08-18,ligue-1,1,Stade Rennais,Olympique Lyonnais,3,0
2024-08-19,ligue-2,1,FC Martigues,FC Lorient,0,1
2024-08-19,ligue-2,1,FC Metz,SC Bastia,1,1
2024-08-19,national,1,FC Versailles,Le Mans FC,1,0
2024-08-23,ligue-1,2,Paris Saint-Germain,Montpellier HSC,6,0
2024-08-23,ligue-2,2,FC Annecy,FC Martigues,2,4
2024-08-23,ligue-2,2,Paris FC,USL Dunkerque,3,2
2024-08-23,ligue-2,2,Pau FC,SM Caen,1,0
2024-08-23,ligue-2,2,ESTAC Troyes,Clermont Foot 63,0,1
