2020-08-21,ligue-1,1,Girondins Bordeaux,FC Nantes,0,0
2020-08-21,national,1,FC Annecy,Le Mans FC,3,3
2020-08-21,national,1,SO Cholet,FC Bourg-Péronnas,0,0
2020-08-21,national,1,AS Lyon Duchère,FC Villefranche Beaujolais,2,2
2020-08-21,national,1,Stade Briochin,FC Sète,2,1
2020-08-21,national,1,US Avranches,US Concarneau,0,2
2020-08-21,national,1,US Créteil-Lusitanos,FC Borgo,0,0
2020-08-21,national,1,US Orléans,Stade Lavallois,0,1
2020-08-21,national,1,US Quevilly-Rouen,US Boulogne,0,1
2020-08-22,ligue-1,1,Dijon FCO,Angers SCO,0,1
2020-08-22,ligue-1,1,Lille OSC,Stade Rennais,1,1
2020-08-22,ligue-2,1,Toulouse FC,USL Dunkerque,0,1
2020-08-22,ligue-2,1,AC Ajaccio,LB Châteauroux,0,1
2020-08-22,ligue-2,1,AJ Auxerre,FC Sochaux,0,2
2020-08-22,ligue-2,1,Clermont Foot 63,SM Caen,0,0
2020-08-22,ligue-2,1,EA Guingamp,Chamois Niortais,0,1
2020-08-22,ligue-2,1,FC Chambly,Paris FC,0,3
2020-08-22,ligue-2,1,Valenciennes FC,Pau FC,3,0
2020-08-22,ligue-2,1,Rodez AF,Grenoble Foot 38,1,0
2020-08-22,ligue-2,1,Amiens SC,AS Nancy Lorraine,1,0
2020-08-23,ligue-1,1,AS Monaco,Stade de Reims,2,2
2020-08-23,ligue-1,1,FC Lorient,RC Strasbourg,3,1
2020-08-23,ligue-1,1,Nîmes Olympique,Stade Brestois 29,4,0
2020-08-23,ligue-1,1,OGC Nice,RC Lens,2,1
2020-08-24,ligue-2,1,ESTAC Troyes,Havre AC,2,0
2020-08-24,national,1,Red Star FC,SC Bastia,3,5
2020-08-28,ligue-1,2,Olympique Lyonnais,Dijon FCO,4,1
2020-08-28,national,2,FC Sète,AS Lyon Duchère,3,1
2020-08-28,national,2,FC Villefranche Beaujolais,SO Cholet,0,0
2020-08-28,national,2,Le Mans FC,US Quevilly-Rouen,2,2
2020-08-28,national,2,Stade Lavallois,US Avranches,1,3
2020-08-28,national,2,US Boulogne,Red Star FC,1,1
2020-08-28,national,2,US Concarneau,Stade Briochin,0,0
2020-08-28,national,2,US Créteil-Lusitanos,US Orléans,1,0
2020-08-29,ligue-1,2,Stade Rennais,Montpellier HSC,2,1
2020-08-29,ligue-1,2,RC Strasbourg,OGC Nice,0,2
2020-08-29,ligue-2,2,AS Nancy Lorraine,EA Guingamp,2,2
2020-08-29,ligue-2,2,SM Caen,AC Ajaccio,1,0
2020-08-29,ligue-2,2,Havre AC,Amiens SC,1,0
2020-08-29,ligue-2,2,Chamois Niortais,FC Chambly,1,1
2020-08-29,ligue-2,2,Paris FC,Valenciennes FC,1,0
2020-08-29,ligue-2,2,Pau FC,Rodez AF,1,1
2020-08-29,ligue-2,2,FC Sochaux,ESTAC Troyes,2,1
2020-08-29,ligue-2,2,Grenoble Foot 38,Toulouse FC,5,3
2020-08-29,ligue-2,2,LB Châteauroux,AJ Auxerre,1,2
2020-08-29,ligue-2,2,USL Dunkerque,Clermont Foot 63,1,1
2020-08-30,ligue-1,2,Stade de Reims,Lille OSC,0,1
2020-08-30,ligue-1,2,Angers SCO,Girondins Bordeaux,0,2
2020-08-30,ligue-1,2,FC Metz,AS Monaco,0,1
