2018-07-27,ligue-2,1,AC Ajaccio,ESTAC Troyes,0,1
2018-07-27,ligue-2,1,Gazélec FC Ajaccio,Paris FC,1,1
2018-07-27,ligue-2,1,Clermont Foot 63,LB Châteauroux,0,0
2018-07-27,ligue-2,1,Grenoble Foot 38,FC Sochaux,1,0
2018-07-27,ligue-2,1,AS Nancy Lorraine,AS Béziers,0,2
2018-07-27,ligue-2,1,US Orléans,RC Lens,0,2
2018-07-27,ligue-2,1,Red Star FC,Chamois Niortais,1,2
2018-07-27,ligue-2,1,Valenciennes FC,AJ Auxerre,3,1
2018-07-28,ligue-2,1,FC Lorient,Havre AC,0,0
2018-07-30,ligue-2,1,Stade Brestois 29,FC Metz,0,1
2018-08-03,ligue-2,2,AJ Auxerre,Gazélec FC Ajaccio,2,3
2018-08-03,ligue-2,2,AS Béziers,AC Ajaccio,0,1
2018-08-03,ligue-2,2,Havre AC,Grenoble Foot 38,1,1
2018-08-03,ligue-2,2,FC Metz,US Orléans,5,1
2018-08-03,ligue-2,2,Chamois Niortais,Clermont Foot 63,4,2
2018-08-03,ligue-2,2,Paris FC,AS Nancy Lorraine,2,0
2018-08-03,ligue-2,2,FC Sochaux,Valenciennes FC,0,1
2018-08-03,ligue-2,2,ESTAC Troyes,Stade Brestois 29,1,2
2018-08-03,national,1,Marignane Gignac,Pau FC,1,0
2018-08-03,national,1,Entente SSG,FC Villefranche Beaujolais,1,1
2018-08-03,national,1,JA Drancy,US Boulogne,0,0
2018-08-03,national,1,FC Chambly,Le Mans FC,2,2
2018-08-03,national,1,SO Cholet,Tours FC,0,1
2018-08-03,national,1,FC Bourg-Péronnas,US Concarneau,1,1
2018-08-03,national,1,Stade Lavallois,US Quevilly-Rouen,1,1
2018-08-03,national,1,US Avranches,USL Dunkerque,1,0
2018-08-03,national,1,AS Lyon Duchère,Rodez AF,2,2
2018-08-04,ligue-2,2,RC Lens,Red Star FC,1,0
2018-08-06,ligue-2,2,LB Châteauroux,FC Lorient,1,2
2018-08-10,ligue-1,1,Olympique Marseille,Toulouse FC,4,0
2018-08-10,ligue-2,3,AC Ajaccio,FC Sochaux,2,3
2018-08-10,ligue-2,3,Gazélec FC Ajaccio,FC Lorient,1,3
2018-08-10,ligue-2,3,Stade Brestois 29,Paris FC,1,1
2018-08-10,ligue-2,3,Grenoble Foot 38,Chamois Niortais,1,0
2018-08-10,ligue-2,3,AS Nancy Lorraine,RC Lens,0,3
2018-08-10,ligue-2,3,US Orléans,AJ Auxerre,0,3
2018-08-10,ligue-2,3,Red Star FC,Havre AC,0,1
2018-08-10,ligue-2,3,ESTAC Troyes,AS Béziers,0,1
2018-08-10,ligue-2,3,Valenciennes FC,LB Châteauroux,1,1
2018-08-10,national,2,Le Mans FC,US Avranches,1,1
2018-08-10,national,2,FC Villefranche Beaujolais,Marignane Gignac,1,1
2018-08-10,national,2,Tours FC,Entente SSG,0,0
2018-08-10,national,2,FC Bourg-Péronnas,JA Drancy,1,0
2018-08-10,national,2,US Quevilly-Rouen,AS Lyon Duchère,1,1
2018-08-10,national,2,US Boulogne,Stade Lavallois,2,0
2018-08-10,national,2,Rodez AF,SO Cholet,0,1
2018-08-11,ligue-1,1,FC Nantes,AS Monaco,1,3
2018-08-11,ligue-1,1,Angers SCO,Nîmes Olympique,3,4
2018-08-11,ligue-1,1,Lille OSC,Stade Rennais,3,1
2018-08-11,ligue-1,1,Montpellier HSC,Dijon FCO,1,2
2018-08-11,ligue-1,1,OGC Nice,Stade de Reims,0,1
2018-08-11,ligue-1,1,AS Saint-Étienne,EA Guingamp,2,1
2018-08-11,ligue-2,3,Clermont Foot 63,FC Metz,2,3
2018-08-11,national,2,US Concarneau,USL Dunkerque,2,1
2018-08-12,ligue-1,1,Olympique Lyonnais,Amiens SC,2,0
2018-08-12,ligue-1,1,Girondins Bordeaux,RC Strasbourg,0,2
2018-08-12,ligue-1,1,Paris Saint-Germain,SM Caen,3,0
2018-08-17,ligue-1,2,Stade de Reims,Olympique Lyonnais,1,0
2018-08-17,ligue-2,4,Gazélec FC Ajaccio,Grenoble Foot 38,2,0
2018-08-17,ligue-2,4,AJ Auxerre,AS Nancy Lorraine,1,0
2018-08-17,ligue-2,4,LB Châteauroux,Red Star FC,1,1
2018-08-17,ligue-2,4,Havre AC,Clermont Foot 63,0,0
2018-08-17,ligue-2,4,FC Lorient,Valenciennes FC,3,1
2018-08-17,ligue-2,4,Chamois Niortais,US Orléans,1,1
2018-08-17,ligue-2,4,Paris FC,AS Béziers,1,0
2018-08-17,ligue-2,4,FC Sochaux,Stade Brestois 29,2,0
2018-08-17,national,3,FC Chambly,FC Villefranche Beaujolais,0,0
2018-08-17,national,3,US Avranches,Pau FC,1,0
2018-08-17,national,3,Entente SSG,Rodez AF,0,0
2018-08-17,national,3,Stade Lavallois,FC Bourg-Péronnas,1,0
2018-08-17,national,3,USL Dunkerque,Le Mans FC,1,2
2018-08-17,national,3,JA Drancy,US Concarneau,1,2
2018-08-17,national,3,AS Lyon Duchère,US Boulogne,1,0
2018-08-17,national,3,SO Cholet,US Quevilly-Rouen,2,1
2018-08-18,ligue-1,2,EA Guingamp,Paris Saint-Germain,1,3
2018-08-18,ligue-1,2,Amiens SC,Montpellier HSC,1,2
2018-08-18,ligue-1,2,SM Caen,OGC Nice,1,1
2018-08-18,ligue-1,2,Dijon FCO,FC Nantes,2,0
2018-08-18,ligue-1,2,AS Monaco,Lille OSC,0,0
2018-08-18,ligue-1,2,Stade Rennais,Angers SCO,1,0
2018-08-18,ligue-2,4,RC Lens,ESTAC Troyes,2,0
2018-08-18,national,3,Marignane Gignac,Tours FC,0,1
2018-08-19,ligue-1,2,RC Strasbourg,AS Saint-Étienne,1,1
2018-08-19,ligue-1,2,Toulouse FC,Girondins Bordeaux,2,1
2018-08-19,ligue-1,2,Nîmes Olympique,Olympique Marseille,3,1
2018-08-20,ligue-2,4,FC Metz,AC Ajaccio,3,1
2018-08-24,ligue-1,3,Olympique Lyonnais,RC Strasbourg,2,0
2018-08-24,ligue-2,5,AC Ajaccio,FC Lorient,0,0
2018-08-24,ligue-2,5,Stade Brestois 29,Havre AC,1,0
2018-08-24,ligue-2,5,Clermont Foot 63,FC Sochaux,1,0
2018-08-24,ligue-2,5,Grenoble Foot 38,LB Châteauroux,0,0
2018-08-24,ligue-2,5,AS Nancy Lorraine,Chamois Niortais,0,1
2018-08-24,ligue-2,5,US Orléans,Paris FC,4,0
2018-08-24,ligue-2,5,Red Star FC,AJ Auxerre,1,0
2018-08-24,ligue-2,5,ESTAC Troyes,FC Metz,0,1
2018-08-24,national,4,Rodez AF,Marignane Gignac,1,0
2018-08-24,national,4,Pau FC,USL Dunkerque,0,0
2018-08-24,national,4,FC Villefranche Beaujolais,US Avranches,0,0
2018-08-24,national,4,Tours FC,FC Chambly,0,0
2018-08-24,national,4,US Quevilly-Rouen,Entente SSG,1,0
2018-08-24,national,4,FC Bourg-Péronnas,AS Lyon Duchère,2,3
2018-08-24,national,4,US Boulogne,SO Cholet,1,0
2018-08-24,national,4,JA Drancy,Stade Lavallois,0,1
2018-08-25,ligue-1,3,Paris Saint-Germain,Angers SCO,3,1
2018-08-25,ligue-1,3,Amiens SC,Stade de Reims,4,1
2018-08-25,ligue-1,3,Montpellier HSC,AS Saint-Étienne,0,0
2018-08-25,ligue-1,3,FC Nantes,SM Caen,1,1
2018-08-25,ligue-1,3,OGC Nice,Dijon FCO,0,4
2018-08-25,ligue-1,3,Toulouse FC,Nîmes Olympique,1,0
2018-08-25,national,4,US Concarneau,Le Mans FC,1,1
2018-08-26,ligue-1,3,Lille OSC,EA Guingamp,3,0
2018-08-26,ligue-1,3,Girondins Bordeaux,AS Monaco,2,1
2018-08-26,ligue-1,3,Olympique Marseille,Stade Rennais,2,2
2018-08-27,ligue-2,5,Valenciennes FC,Gazélec FC Ajaccio,0,0
2018-08-31,ligue-1,4,Olympique Lyonnais,OGC Nice,0,1
2018-08-31,ligue-2,6,Gazélec FC Ajaccio,Red Star FC,2,1
2018-08-31,ligue-2,6,AJ Auxerre,Stade Brestois 29,0,2
2018-08-31,ligue-2,6,LB Châteauroux,AS Nancy Lorraine,1,0
2018-08-31,ligue-2,6,Havre AC,US Orléans,3,1
2018-08-31,ligue-2,6,Chamois Niortais,AC Ajaccio,2,0
2018-08-31,ligue-2,6,Paris FC,ESTAC Troyes,2,0
2018-08-31,ligue-2,6,FC Sochaux,AS Béziers,1,0
2018-08-31,ligue-2,6,Valenciennes FC,Clermont Foot 63,0,4
2018-08-31,national,5,FC Chambly,Rodez AF,2,1
2018-08-31,national,5,US Avranches,Tours FC,0,0
2018-08-31,national,5,Le Mans FC,Pau FC,2,1
2018-08-31,national,5,Marignane Gignac,US Quevilly-Rouen,1,2
2018-08-31,national,5,AS Lyon Duchère,JA Drancy,3,0
2018-08-31,national,5,USL Dunkerque,FC Villefranche Beaujolais,1,1
2018-08-31,national,5,SO Cholet,FC Bourg-Péronnas,0,0
2018-08-31,national,5,Entente SSG,US Boulogne,0,2
2018-09-01,ligue-1,4,Nîmes Olympique,Paris Saint-Germain,2,4
2018-09-01,ligue-1,4,Angers SCO,Lille OSC,1,0
2018-09-01,ligue-1,4,Dijon FCO,SM Caen,0,2
